id,s_time,e_time,query,merge_type,length
54XD1,27.8,31.0,person turn off the light.,UnMerged,30.08
54XD1,21.4,27.2,person runs out of the room through the doorway.,UnMerged,30.08
54XD1,21.4,27.2,person but leaves it there to run across the room.,UnMerged,30.08
54XD1,27.8,31.0,person turns off the light.,UnMerged,30.08
54XD1,27.8,31.0,person turning off all the lights.,UnMerged,30.08
WJQPA,9.6,17.2,a person opens a cabinet.,UnMerged,32.88
WJQPA,25.6,34.0,person closes the cabinet.,UnMerged,32.88
JJON5,6.7,14.7,person opens the refrigerator.,UnMerged,27.79
JJON5,3.0,8.3,the person walks through a doorway to the kitchen.,UnMerged,27.79
MZGMN,0.0,7.8,a person opens a box on the floor.,UnMerged,25.71
MZGMN,5.5,13.7,person throws a book into it.,UnMerged,25.71
MZGMN,8.6,14.0,person closes the box.,UnMerged,25.71
MZGMN,0.0,7.8,a person opens up a box.,UnMerged,25.71
MZGMN,18.9,27.0,person closing the door behind them.,UnMerged,25.71
MZGMN,18.9,27.0,person closes a door.,UnMerged,25.71
MZGMN,5.5,13.7,person throws a book into the box.,UnMerged,25.71
VZY0C_3YC35,2.0,9.0,person running to a bed.,Different Scene,53.75
VZY0C_3YC35,2.0,9.0,a person was running to go get the groceries.,Different Scene,53.75
VZY0C_3YC35,2.0,9.0,person runs into the bedroom.,Different Scene,53.75
VZY0C_3YC35,47.91,55.21,person hold th edoorknob.,Different Scene,53.75
VZY0C_3YC35,32.61,45.31,person drinking from a glass.,Different Scene,53.75
VZY0C_3YC35,20.01,36.61,a person is tidying the floor with a broom.,Different Scene,53.75
M2DD1_TUPTT_Y2NAO,25.0,31.3,the person starts laughing.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,25.0,31.3,a person is laughing.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,21.0,27.4,person closes the book.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,56.92,65.62,person sits down to put their shoes on.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,56.92,65.62,the person sits on a couch to put shoes on.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,65.04,74.74,a person lying on a blanket on the floor awakens.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,80.14,88.04,person take a picture.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,73.84,80.64,the person fixes their hair.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,73.84,80.64,person fixes their hair.,Different Scene,86.54
M2DD1_TUPTT_Y2NAO,80.14,88.04,person takes a picture of themselves.,Different Scene,86.54
F0PNU_V4PKW,8.0,16.1,person starts sneezing.,Different Scene,44.67
F0PNU_V4PKW,18.29,30.09,person drinking a glass of coffee.,Different Scene,44.67
F0PNU_V4PKW,34.99,45.19,person opens a door.,Different Scene,44.67
F0PNU_V4PKW,34.99,45.19,person they open the door.,Different Scene,44.67
L62J5,7.5,14.0,the person takes some food.,UnMerged,18.46
STAZI_3DNW1,18.8,37.0,person they start taking out pans to cook it.,Different Scene,55.21
STAZI_3DNW1,45.73,51.13,person they open a cabinet.,Different Scene,55.21
STAZI_3DNW1,51.43,56.33,person running out of the room.,Different Scene,55.21
STAZI_3DNW1,51.43,56.33,person run out of the room.,Different Scene,55.21
4VYE5_673VM_UPL9S_1Z5FK_1L220,91.7,102.0,person they stand up from the chair.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,312.52,320.92,person takes a camera from a shelf.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,300.02,316.52,person they put it back on the shelf.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,300.02,316.52,person puts it back on the shelf.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,312.52,320.92,person takes a camera off a shelf.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,249.12,260.22,another person walks through the doorway.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,393.64,411.84,person walks in holding laptop.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,466.02,478.02,person they start sneezing.,Different Scene,632.42
4VYE5_673VM_UPL9S_1Z5FK_1L220,570.07,625.67,person they begin to eat as they use their phone.,Different Scene,632.42
6JB5R_W6210,103.2,133.1,person they start sneezing.,Different Scene,192.58
6JB5R_W6210,20.7,31.1,person sit in the chair eating a sandwich.,Different Scene,192.58
6JB5R_W6210,20.7,31.1,person sits down on chair.,Different Scene,192.58
6JB5R_W6210,175.35,182.35,person puts them on a shelf.,Different Scene,192.58
6JB5R_W6210,180.45,193.75,person opens the door.,Different Scene,192.58
6JB5R_W6210,175.35,182.35,person puts the shoes on a shelf.,Different Scene,192.58
6JB5R_W6210,175.35,182.35,a person is putting shoes on the shelf.,Different Scene,192.58
5776I_GC51E,12.0,17.3,person throws clothes.,Different Scene,139.54
5776I_GC51E,0.0,6.6,a person sits on a sofa using a computer.,Different Scene,139.54
5776I_GC51E,12.0,17.3,another person throws clothes on the couch.,Different Scene,139.54
5776I_GC51E,12.0,17.3,another person throws their clothes onto a bed.,Different Scene,139.54
5776I_GC51E,79.82,104.12,person eats the apple that was in the bag.,Different Scene,139.54
5776I_GC51E,79.82,104.12,person eat it.,Different Scene,139.54
5776I_GC51E,54.02,73.32,a person on their stairs takes off their shoes.,Different Scene,139.54
5776I_GC51E,54.02,73.32,person they take their shoes off.,Different Scene,139.54
7K9XM,51.0,108.7,person washing a mirror in a pantry.,UnMerged,129.29
4N06O_UU2LH_VOTA7,21.3,26.3,person throws a book through a doorway.,Different Scene,70.83
4N06O_UU2LH_VOTA7,4.0,12.2,a person awakens.,Different Scene,70.83
4N06O_UU2LH_VOTA7,8.1,20.7,person begins to look at a book.,Different Scene,70.83
4N06O_UU2LH_VOTA7,21.3,26.3,person throws a book.,Different Scene,70.83
4N06O_UU2LH_VOTA7,4.0,12.2,a person awakens in a bathroom.,Different Scene,70.83
4N06O_UU2LH_VOTA7,37.1,46.7,person sit on the bed to put her shoes on.,Different Scene,70.83
4N06O_UU2LH_VOTA7,61.75,67.05,person takes the camera.,Different Scene,70.83
4N06O_UU2LH_VOTA7,62.55,69.75,another person runs in.,Different Scene,70.83
4N06O_UU2LH_VOTA7,62.55,69.75,person runs out.,Different Scene,70.83
4RLYA_UUPEV_7R8ZU,0.7,11.7,a person puts some dishes on a chair.,Different Scene,94.16
4RLYA_UUPEV_7R8ZU,26.8,32.0,person washes a mirror.,Different Scene,94.16
4RLYA_UUPEV_7R8ZU,31.25,40.95,person holding a bag of groceries.,Different Scene,94.16
4RLYA_UUPEV_7R8ZU,31.25,35.85,a person is sneezing.,Different Scene,94.16
4RLYA_UUPEV_7R8ZU,75.83,82.63,the person closed the laptop.,Different Scene,94.16
MSQA1_QNPDC_FX7ZY,50.0,54.0,person begin to eat the sandwich.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,48.2,54.0,person sit in a chair at the kitchen table.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,11.3,18.8,person opens the refrigerator.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,64.43,77.93,person pouring coffee into a cup.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,60.13,66.33,person puts phone on table.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,60.13,66.33,one person puts a camera on the table.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,59.03,64.83,a person walks into a room holding a phone.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,112.41,117.21,person proceeds to throw the box on the floor.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,98.21,103.21,person they begin opening the box.,Different Scene,116.67
MSQA1_QNPDC_FX7ZY,112.41,117.21,person throwing it to the floor.,Different Scene,116.67
GGAN0,18.4,24.0,person puts it on the table.,UnMerged,22.75
3V2HJ,7.4,15.0,a person puts their bag on the table.,UnMerged,21.58
3V2HJ,7.4,15.0,person she puts something on the table.,UnMerged,21.58
QGIP7,16.8,21.0,person sits on a chair.,UnMerged,30.04
QGIP7,10.2,14.3,a person walks over to a shelf smiling.,UnMerged,30.04
NXUA9_AKALB,15.8,26.0,person washes their hands.,Different Scene,63.17
NXUA9_AKALB,2.6,9.7,a person is fixing the light on the wall.,Different Scene,63.17
NXUA9_AKALB,45.86,51.86,person throws a pillow.,Different Scene,63.17
NXUA9_AKALB,45.86,51.86,person begins throwing their pillows at the table.,Different Scene,63.17
HGSB7_013SD_NBIR0,13.4,20.2,person takes their laptop.,Different Scene,73.0
HGSB7_013SD_NBIR0,23.0,32.0,person sitting in the chair.,Different Scene,73.0
HGSB7_013SD_NBIR0,31.33,35.63,a person puts a box on a bed.,Different Scene,73.0
HGSB7_013SD_NBIR0,37.13,41.33,person turning off a light.,Different Scene,73.0
HGSB7_013SD_NBIR0,37.13,41.33,person they turned around to turn the bedroom light off.,Different Scene,73.0
HGSB7_013SD_NBIR0,42.21,55.11,one person undresses.,Different Scene,73.0
HGSB7_013SD_NBIR0,56.61,63.71,person which they close the door.,Different Scene,73.0
9JIOI_ZCOSY_B17UQ,7.1,14.1,person takes it to the stove to cook.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,13.2,17.0,person closes the refrigerator door.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,13.2,17.0,a person walks to the refrigerator to close the door.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,7.1,14.1,another person is cooking on the stove near the sink.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,32.72,47.42,person turn the light on.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,32.72,47.42,person fixing a light.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,32.72,47.42,the person turns on the light.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,47.8,58.6,a person is sitting on a sofa watching television.,Different Scene,78.3
9JIOI_ZCOSY_B17UQ,51.1,59.1,the person puts the remote on the table.,Different Scene,78.3
ETS92,14.7,19.8,person they open another door.,UnMerged,31.17
ETS92,11.9,16.5,a person closes a door.,UnMerged,31.17
ETS92,11.9,16.5,person someone closes a door.,UnMerged,31.17
ETS92,14.7,19.8,person opening a different door.,UnMerged,31.17
ETS92,26.6,32.0,person sits down on a chair.,UnMerged,31.17
24XHS,16.0,24.1,person begins laughing.,UnMerged,33.88
24XHS,16.0,24.1,person laughing in the kitchen.,UnMerged,33.88
24XHS,20.3,26.3,person opening the refrigerator.,UnMerged,33.88
KX7FC,32.0,38.0,person begins closing the cabinet over the sink.,UnMerged,36.62
KX7FC,32.0,38.0,person closed the cabinets beneath the sink.,UnMerged,36.62
U6KQ7,8.9,15.0,person the other one closes the door.,UnMerged,14.08
U6KQ7,8.9,15.0,person close the door.,UnMerged,14.08
U6KQ7,0.0,4.1,person the last on is eating chips.,UnMerged,14.08
U6KQ7,8.9,15.0,person closing the door behind them.,UnMerged,14.08
BE51K_9JI9W,0.0,10.0,person looking out the window.,Different Scene,77.59
BE51K_9JI9W,0.0,10.0,a person holding a bag looks out a window.,Different Scene,77.59
BE51K_9JI9W,11.3,19.8,person sits down on their bed.,Different Scene,77.59
BE51K_9JI9W,0.0,14.5,the person puts down their bag of groceries.,Different Scene,77.59
BE51K_9JI9W,58.71,67.61,person begins sneezing.,Different Scene,77.59
P6SOI_X084M,21.3,31.2,that same person opens the door.,Different Scene,67.12
P6SOI_X084M,21.3,31.2,person open the door.,Different Scene,67.12
P6SOI_X084M,43.42,53.92,a person is fixing a light in the garage.,Different Scene,67.12
P6SOI_X084M,43.42,53.92,person they turn on the light.,Different Scene,67.12
P6SOI_X084M,43.42,53.92,the person walks up to the light.,Different Scene,67.12
2H9YB,20.8,25.8,a person walks to a doorway.,UnMerged,35.0
2H9YB,16.7,21.6,a person is fixing a light.,UnMerged,35.0
2H9YB,26.9,31.6,person they open another door.,UnMerged,35.0
2H9YB,16.7,21.6,person turns on the light.,UnMerged,35.0
2H9YB,16.7,21.6,person turns a light on above the door.,UnMerged,35.0
2H9YB,16.7,21.6,a person replaces a lightbulb above a doorway.,UnMerged,35.0
WT9CR_WJNJJ_C8BKE,1.5,7.8,one person swinging a door open.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,38.72,44.12,a person is watching television.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,32.82,42.52,a person is standing in a closet holding a doorknob.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,38.72,44.12,person they are watching television.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,70.34,75.84,person they put their groceries on the bed.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,62.44,69.24,person walks through doorway with groceries.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,65.94,71.64,person takes off shoes.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,71.54,77.04,person sits down on bed.,Different Scene,93.05
WT9CR_WJNJJ_C8BKE,65.94,71.64,person takes their shoes off.,Different Scene,93.05
TFQNW_R87CC_4CV3F,13.7,21.0,person goes to the window to run in place.,Different Scene,74.95
TFQNW_R87CC_4CV3F,20.33,23.13,a person sits on the sofa.,Different Scene,74.95
TFQNW_R87CC_4CV3F,28.93,35.33,person open a door.,Different Scene,74.95
TFQNW_R87CC_4CV3F,47.16,50.86,person puts on a pair of shoes.,Different Scene,74.95
TFQNW_R87CC_4CV3F,47.16,50.86,a person puts their shoes on the floor.,Different Scene,74.95
TFQNW_R87CC_4CV3F,47.16,50.86,person puts the shoes on.,Different Scene,74.95
IJOAK_TW12W_A8LZE,0.0,13.9,a person holding a dish.,Different Scene,98.59
IJOAK_TW12W_A8LZE,53.08,64.18,a person is throwing shoes.,Different Scene,98.59
IJOAK_TW12W_A8LZE,42.58,55.68,one person sits on a bed eating food.,Different Scene,98.59
IJOAK_TW12W_A8LZE,42.58,55.68,person eating a sandwich.,Different Scene,98.59
IJOAK_TW12W_A8LZE,61.58,69.08,clothes .the person starts throwing clothes on the floor.,Different Scene,98.59
IJOAK_TW12W_A8LZE,70.36,76.76,person closes the door.,Different Scene,98.59
IJOAK_TW12W_A8LZE,69.26,74.36,a smiling person opens the door.,Different Scene,98.59
IJOAK_TW12W_A8LZE,70.36,76.76,person close the door.,Different Scene,98.59
EFI64_XQC9F_N6R39,18.0,26.9,person watching laptop kept something on the desk.,Different Scene,96.58
EFI64_XQC9F_N6R39,18.0,26.9,person watching something in the laptop drinking some coffee.,Different Scene,96.58
EFI64_XQC9F_N6R39,44.03,53.73,person put the clothes into it.,Different Scene,96.58
EFI64_XQC9F_N6R39,85.79,91.79,another person closes the door.,Different Scene,96.58
EFI64_XQC9F_N6R39,89.79,93.79,person throwing food toward a door.,Different Scene,96.58
4ZN66_ZWPS3_UY7BK,26.5,33.2,person takes out their phone.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,26.5,33.2,person takes a phone out their pocket.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,45.59,50.79,person sit on a chair.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,41.19,50.99,a person puts groceries onto a table.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,44.39,50.09,person the put the bottle.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,38.09,44.49,a person walks through a doorway holding a bottle.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,45.59,50.79,another person sits on a chair working on a laptop.,Different Scene,94.13
4ZN66_ZWPS3_UY7BK,81.06,92.26,person looking out the window.,Different Scene,94.13
IWF0U_X7GVM,4.6,21.0,person sits on a chair.,Different Scene,64.58
IWF0U_X7GVM,5.4,19.3,a person is pouring a drink in a glass.,Different Scene,64.58
IWF0U_X7GVM,5.4,19.3,person pours a drink into a glass.,Different Scene,64.58
IWF0U_X7GVM,56.1,66.0,person eating food off a plate.,Different Scene,64.58
10ND1_L0CK7,30.1,35.0,a person is cooking something on the stove.,Different Scene,65.17
10ND1_L0CK7,28.2,34.9,person they put the food on a plate.,Different Scene,65.17
10ND1_L0CK7,30.1,35.0,person puts them into the skillet/pot/pan to start cooking.,Different Scene,65.17
10ND1_L0CK7,0.0,5.6,person put it on a table.,Different Scene,65.17
10ND1_L0CK7,61.68,65.88,person sits on the bed.,Different Scene,65.17
10ND1_L0CK7,61.68,65.88,the person sits down on a bed.,Different Scene,65.17
NHXI3,24.2,29.2,person walks into the room which has the light on.,UnMerged,31.58
NHXI3,4.5,13.4,person takes a book from the table in the entryway.,UnMerged,31.58
NHXI3,24.2,29.2,person turned on the light.,UnMerged,31.58
NHXI3,24.2,29.2,person turns on the light.,UnMerged,31.58
NHXI3,4.5,13.4,person takes out a book.,UnMerged,31.58
NHXI3,21.6,27.6,person walks through another doorway.,UnMerged,31.58
NHXI3,21.6,27.6,person walks toward a doorway.,UnMerged,31.58
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,5.1,10.9,the person sits in a chair.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,34.81,45.21,person begins to fix their hair in a mirror.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,49.91,54.81,person opens a cabinet.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,60.71,68.21,person laugh when they drop something.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,76.93,83.53,a person is putting a broom in a closet.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,118.07,124.57,person they are drinking a glass of water.,Different Scene,131.88
U5CDS_7POUA_HB4AB_RDUOV_T2EIY,118.07,124.57,person drinking a glass of water.,Different Scene,131.88
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,0.3,8.5,a person is opening a bag.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,50.08,55.08,a person is putting clothes away.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,61.83,68.33,person holds their phone as they grab the closet doorknob.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,61.83,68.33,person open/close the door as if playing hide.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,88.24,98.54,person eating lunch.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,125.82,132.02,the person puts the glass of water on the table.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,133.62,138.62,person runs back to the camera.,Different Scene,138.04
E7DKD_Z1GUW_VWN13_TNOBD_NCBNH,125.12,131.62,person takes a towel.,Different Scene,138.04
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,20.8,25.6,person they take a phone from their pocket.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,30.32,39.22,a person is laughing.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,48.74,55.24,a person is awakening on a couch.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,64.94,69.74,person walk to the doorway.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,64.94,69.74,person walks through a doorway.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,87.02,100.62,eating a sandwich in a recreation room / man cave.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,82.22,88.72,person they take a sandwich from a plate.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,113.44,120.74,person closes the bathroom door.,Different Scene,130.0
2ZBL5_FMJZQ_J84TZ_02XLP_555RO,117.24,130.54,person working on fixing the bathroom door.,Different Scene,130.0
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,12.2,19.1,the person places the box in the closet.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,39.93,53.83,person start cooking on a stove.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,52.45,70.85,a person is eating some food.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,52.45,70.85,the person is eating food.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,77.85,91.95,person begin washing the glass out in the sink.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,68.75,81.25,person drink a cup of coffee.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,77.85,91.95,person wash the glass in the sink.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,92.77,97.97,a person opens the front door.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,93.47,99.47,a person walks through a doorway.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,104.97,112.57,person starts sneezing.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,104.97,112.57,person proceeded to have a sneezing fit.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,122.32,130.72,person works on a burnt-out light.,Different Scene,146.7
TOOYI_IUXP8_9VBJ5_YXSI7_3JSX7,122.32,130.72,person turns on a light.,Different Scene,146.7
J6TVB_TR0TO_L071S,21.6,31.0,next the person begins to play with a phone.,Different Scene,79.25
J6TVB_TR0TO_L071S,10.8,21.4,that same person puts the glass down.,Different Scene,79.25
J6TVB_TR0TO_L071S,0.0,3.5,a person takes a cup of the table.,Different Scene,79.25
J6TVB_TR0TO_L071S,39.12,44.42,the person puts the sandwich down.,Different Scene,79.25
J6TVB_TR0TO_L071S,70.68,78.18,person opens a door.,Different Scene,79.25
J6TVB_TR0TO_L071S,70.68,78.18,person opening the door.,Different Scene,79.25
TCV1W_I164P,13.2,18.2,person turns the light off in the other room.,Different Scene,64.96
TCV1W_I164P,13.2,18.2,person they turn off the light.,Different Scene,64.96
TCV1W_I164P,46.56,54.36,the person walks out of the house through the doorway.,Different Scene,64.96
TCV1W_I164P,43.96,51.46,person opening the door.,Different Scene,64.96
2XSK6,22.5,30.8,person they sit in a chair at a desk.,UnMerged,31.96
2XSK6,9.7,18.2,person closes the door.,UnMerged,31.96
2XSK6,9.7,18.2,a person closes the door to the office.,UnMerged,31.96
2XSK6,0.4,6.2,person they open the door again.,UnMerged,31.96
2XSK6,0.4,6.2,a person opens a door.,UnMerged,31.96
2XSK6,9.7,18.2,person close the door.,UnMerged,31.96
2XSK6,22.5,30.8,person sits down in a chair at a desk.,UnMerged,31.96
48EEP,0.0,12.4,a person is smiling.,UnMerged,29.96
48EEP,0.0,5.9,person laughing by the stove.,UnMerged,29.96
OQM2I,6.0,11.9,person closing the door.,UnMerged,31.46
OQM2I,0.2,6.3,a person fixes their hair in a mirror.,UnMerged,31.46
EGY7O,10.3,18.6,person open the refrigerator.,UnMerged,41.38
EGY7O,10.3,18.6,person they open the refrigerator.,UnMerged,41.38
EGY7O,2.4,10.3,person close the frig door.,UnMerged,41.38
